ADELNRS,70
ACFNOTZ,28
AABQRSU,50
AAEEILN,12
AAINORV,78
DDGJORY,30
AARRSTX,22
DHIIOQU,28
CLNORRU,20
ADJLOWZ,28
ABEHNNT,26
ADINOSV,28
AKLMTWY,32
EEFGIOS,28
AABINRS,22
EEEFIOT,14
EILMUUY,28
CDEEIRT,76
AAGOOUU,8
AAEIKST,28
AAENOSV,24
AEHIIMW,24
BEHPRTW,30
CDIIOTT,22
AARSUVY,24
EJLLNQS,40
DEIMORY,30
GLNNOTT,10
EEIIPUX,34
EEFNORZ,48
BEFIINQ,22
AOOSTUV,24
DEIIORT,70
EEMNSTU,22
CEGIRSU,22
AAEIPWY,24
AGHILPZ,40
AAAJOOO,18
FGINRTV,22
AADELNR,70
DEKLLWX,28
CEHIORY,36
CEQRRSU,24
AIIKOOZ,46
ADEELRY,80
EGNPRTT,12
AEJLOOT,22
BDIMOTV,28
GIILNNR,18
AFHILNS,30
EEEGIIO,10
AACEFIU,30
AADESUW,26
BEHMNRW,20
AAAHJRY,38
ELNNNRW,14
EEIMNTT,22
CEELOXY,32
DGIOTTU,16
ABDEEEN,24
BEFOOUW,20
DGGHLSU,16
DILOOSS,18
AKPRTUV,32
AACIQRV,28
AEEFMNS,28
AFLLOSU,24
ADEGNRT,72
AEENOOU,8
IIJLMPS,30
KLOOTUZ,56
AEEFGIY,18
BEEEGQX,18
DINORSW,28
AABDNPY,30
EEHIOTT,26
NRRTTVV,0
ACEHMRU,32
AEHIIMS,28
EEIKPQT,22
BEEORTZ,52
AIJRRTT,20
GIILNOR,70
AESTUUW,24
DDLNOPY,28
EIIMOOV,26
AADEGWX,48
AGLNSTV,26
AEFHLOU,20
CDFNRUY,30
IIIKPUV,20
ADEOOTU,18
CEEEOSU,12
AADILNY,26
BGHIIOW,22
AADELNR,70
EEINOSY,24
ADGJLRS,40
EENNPTX,22
FFMOUVW,24
AMOORST,22
EEHNRRT,20
ADEINNQ,28
EELNORR,12
CIIOOTZ,30
AABGIJO,24
AAEEFRS,24
FIOSSTU,26
CEPRSTU,78
AGIKLRX,22
DGIMNOU,24
EIIORTW,24
DEHOPTY,38
ABEEMTW,18
CMNOSVY,34
BGOPSTT,16
AADIIRY,26
EKMORTT,20
DEHLOUV,30
EEIIIRS,12
ACEFOOT,28
EGLNORW,28
BHJNNQU,20
AEIIILN,12
ADIORUU,16
AAADEEL,10
AEGHIRS,80
DEKNPSV,26
DEEHRTV,26
ENNOORT,14
AGILORX,26
AADLNTT,16
EEIMOTU,16
BCILOOS,26
AGLMOTW,26
AEFFPQU,60
CDINRRW,16
ABEEISU,20
EKNPRTU,30
ABLQRRZ,22
HNNOSTW,24
CEFGIOO,18
EENOOSX,26
AEIINPS,20
AABDEOT,24
AADERVW,34
ADFJLTT,20
AAIILNY,24
CHIIRSU,30
EEGILOR,16
AAGIJTX,22
EIORSTT,14
EFNOOWY,20
AAELTVV,84
ILNORYZ,48
AEEHMQU,30
AAEENST,14
DDNOOPR,22
EFILNNO,78
BEGILRU,76
EIRSTUW,26
CCIKMPU,24
AADITVW,22
AAEJMOR,44
AAELLLQ,8
ACINSTT,22
DEEENPU,24
EEKOPRT,32
ENNRSUV,24
ABCNRST,26
GHIIMRR,16
BINOSWY,30
ADEEOOO,10
DEHOUYZ,34
ACDEIRS,76
EEGMORT,22
DFHMPRT,16
AAEHIIO,14
AJLOUVY,26
EIIILOW,14
BEEILOU,20
AAEINPT,74
ACFGLOZ,38
ENOORTW,24
ABNNRSU,22
EEINQVX,38
DEIRSTT,18
DEEOSTZ,52
AEEKNPQ,32
AEFMMNO,30
ACILOOX,46
AFHIISU,20
AELNORR,14
DIJLORW,28
ACDIOTY,84
AAEGITY,28
BEINPUU,14
AILNSUV,26
ACEILQV,26
BEEJNOS,26
DEELORZ,52
EILMOPT,26
ADEITTU,18
DILORRV,16
AHMOSSY,88
AAAABEI,10
EIIKNTU,16
AGNOPUX,24
EFNRTWY,30
DIINRUW,16
AEEOSTT,14
AFRRSUW,30
ALOORTY,24
AEIIJLM,24
EEGNOPT,24
AEHNOTZ,50
AEEIKNQ,22
DILRRUX,20
AEHIOVW,30
BCDDDIS,14
EEINNUV,26
GIMOOUY,28
AFGIRST,26
AAAEMTW,18
AEIIISV,18
AELORUX,40
BGOPRVZ,14
DEKNQUY,32
EFMSTTY,32
DDLNNOT,10
EEEINNS,12
AEEIIPT,20
CDIJORU,26
ABHLOOR,22
CCDEGMQ,12
ELPRTUV,24
ADIIOTT,16
BEKNOPY,36
AEFOTTU,14
EEILNSV,24
AEEGIOO,10
ADMORRR,22
AANSSTU,14
DHIIIJZ,14
BEILNRU,22
EEGILOX,26
AINNOSW,78
EHIORTV,32
AAEIIRT,12
DEINRUW,28
AELLTTV,24
EHIIRSU,24
ADDEJQZ,44
AABCFNS,18
GIOOSTY,26
EFLMOPY,34
EEINNUX,26
ADEEGMO,26
AEFIMPR,28
GIINTUV,14
BGOSTUY,28
ADENOTT,70
ACEFGHU,32
IPRRTUV,24
AJLNSTZ,24
EEEILOO,12
ADDEILN,20
AORRRXY,28
DEHIKSW,96
AAEEOOW,14
EGIOPPS,26
AGILOTU,18
EEIJLRW,46
ENRRRRV,12
AEFIIUZ,32
ADIOSUW,26
DDEHMOY,34
ABDEIIO,20
ABELSVY,32
GKNOQRT,18
FHINNST,26
ACEENNT,74
AHJORWZ,46
AAEEGOR,18
BINOTUV,20
AEINRSS,66
FFLLNOP,18
GIMOOTU,22
DEELNOX,30
IIKQSTT,24
DIILNRS,16
CCEERWY,20
AAANPTT,12
ADEEEIY,16
AEIIOST,12
BCDEJOP,26
AEORSTT,66
CFINNNO,18
EGILRTU,18
DEGMTUV,24
AEEKLNU,28
AEEIILO,12
AEHPVWX,26
AEINRSY,26
ADMQRTU,48
ADGNORR,20
ADEELNT,70
ABIIIPT,16
ABEJNOV,34
CEILNOU,22
AIIKMRV,28
LMNQRSZ,0
AEFOOTU,18
AEOORTY,24
AEIORWY,30
DFGHLNT,12
DEGNSUU,18
AACPRRS,24
BGNPRTU,22
AILNOSW,24
CEHNORZ,48
AFIILOP,28
AAEOORY,14
ABDEGNQ,26
EEEOSSU,12
ADGILOX,24
DEILTUW,28
AEHTUVY,36
ACDFNOT,28
EIIKRST,30
CJNOOUW,44
AEELRTT,14
AEEEQRT,24
AEEGGMU,26
ABBCIVX,18
ADNPRSU,24
ADIIOTV,22
AFIILOZ,30
AEEIOST,12
EFHIOTU,30
AHIMNRS,82
DEKNOOR,30
DEIILPU,22
CIINOTV,28
CEMNRRY,32
BFIMOTU,28
AABQRSY,26
AGNOPSU,22
ADEKSTW,36
EGILRVW,30
AEGIORX,26
AAHJLNN,40
DEIIOOR,18
EEFSTTU,24
AAEOUVW,20
AGNNNRS,16
BFLOPRT,18
DDLNOOT,14
AEHILTU,26
ACCIIIU,4
DEIMRSS,24
BEFLORY,36
AIKNOYZ,62
EEHORTV,32
EEGINOT,18
GIJMQWX,24
BDEHIIO,26
AEINRUW,26
AEJNOPV,26
DFIIKTW,22
AEHLLSU,24
BEEEFGO,28
ENTTUXY,22
ACELOQT,24
ADEIRSV,80
EGMNRTZ,48
CDGMPRS,0
AIIILOT,12
EIIRRUW,26
ABEINOY,28
ABEILNP,78
CDEORUU,74
AADEEGL,20
AEKLOOQ,16
AACDLNT,22
FNPSTVX,10
EIIOSVY,18
AEEJOOS,22
DHIMMNR,20
FGHIRTT,34
ADEILOT,18
EIIPTUX,34
ACLNOSV,30
DEIRRUY,28
ABILLUU,20
BGJOOTV,24
AEEFNOT,18
DEEHNPS,28
AEEEOSZ,48
GGIKNOY,36
AHINQRW,22
AACEFOT,28
DEEEIRS,68
AEILLOY,24
BDLNOQR,22
EENNOTV,18
AEIORVZ,48
AGIJORS,28
ACMNRTY,30
AAILTTW,18
CEHKUUU,26
BDEGGIS,22
AFHINNT,30
AEFOORX,26
AFGJRTV,22
BCEFMTU,28
AAEGQSU,50
EEIINTY,24
DGHLNVW,0
EEEILRT,14
ACHOSWY,36
APRSSTZ,30
ADIIITX,30
AEEILOO,12
DEIIKNO,30
ABEOPUU,14
AKLNRST,30
EEIIUUY,12
ABEJPTT,26
DDIOOOR,18
EIINTUV,78
DGHNNRW,0
EEOOQSS,8
AEEMOPX,26
BFIILOU,18
GGHMNRS,14
ADFNRTZ,32
AELTVWY,36
DEFMOPR,32
AAESUVW,30
BEEIINO,12
CEFHOSX,38
ACEILOR,74
AGHLTTY,30
DEINRSY,26
DNRSTVZ,0
AEIIIOU,6
AAEEINO,8
JLOORRU,40
ABEELNT,74
AEILQSU,50
EEILMRT,22
EHNORRZ,48
ADEEJOS,42
EHIINTV,20
CDEINOU,24
ABDEKMT,30
ADNNRSV,16
BEIOOPS,20
AEERTUY,26
INOPRXY,42
AAGIILL,16
AIIIJNU,20
CEIINNO,74
LMNNRUV,16
IIOOQRT,22
DEEEIRW,80
EEFIOOX,26
DGKPSTU,18
FHHLLLW,0
AACEEUV,28
AAABDGY,22
BOOPSTZ,38
AEEGORR,16
EEEIIKO,14
BEOORTX,34
EEGHIOU,16
AAIQTTV,24
AELLPRT,22
ADDEFNR,30
CFGIJLT,26
EMNUWYY,28
CENORSU,22
BEEGIMW,28
NPRRSSV,0
AAADIIU,8
AINOOOT,8
FHJOTTW,26
AEGLRTV,26
ABDEMRR,24
EOOQRRZ,26
AAGLPSU,22
ADILUUW,16
BDEIKMO,30
ADEINNS,18
CCIIRXY,18
AEEEIIP,12
AEEGLOT,18
ADGHIJO,48
AIMNOSU,22
BIIKRRS,28
ACENRUU,20
EHINOSV,30
ABEFLTU,28
AAGLTWX,42
EEIIOTY,14
CEGLOPZ,38
AEENRST,66
EEELNOQ,12
AIMOTTW,28
AACGIKO,18
DFGINQW,22
ABDEIJN,46
AEEFNTV,24
EEEIILP,20
AEEHLTX,48
AADERST,18
ILOOOOU,8
CDESTVW,16
HIIMORS,18
EGNRRTU,70
BILORUU,20
DOOQUWY,32
ADEEOTT,18
DIIILNS,10
AAEEGOR,18
CEEGHMN,28
ABEHJNT,26
AAAAOOR,6
EILPRTX,98
EFFGIKP,22
LNOSSVW,20
CILNRTZ,30
BEIIRUV,18
AACINOP,24
DEGORST,20
AILNOST,66
EIJOPSZ,30
AADGGKN,18
IMMTTUX,26
BEIORSV,28
ACLRTUW,26
EEINRUV,26
DFFINWY,32
EEINORU,12
AEHILOR,72
BIIIRTY,14
AACIRVV,28
ALLMOTU,22
DEGORTU,72
AEEFSUW,18
DELNQRS,14
AEEHSTZ,48
EEGIJNO,44
ADNNOOO,16
AGIIOPW,20
AFHINRX,26
CDELNSU,22
AADEGIN,20
EEIUUYZ,24
AAEHINQ,22
BEGILOT,24
ENOOTWY,30
LNORSTV,24
AAEIJNS,40
ACRRRTU,20
DEIORTV,28
AFFOOUX,28
EEGIILS,16
AIOPRST,70
DIOQRUV,28
AEEINNR,14
DHIILSY,32
AEEGIMO,18
EGPTTVZ,28
BDEFINW,32
CEFNOTX,26
AAEHJLL,26
AAEEPTU,16
BGIKMNO,32
EIOORRR,12
AORSUUW,18
BEIILNN,20
AEEEGUY,16
BEORTTV,28
AIMNRUW,20
AEILPRU,22
AEGNRRT,70
HJOOTVZ,24
DEIINRY,26
DEELOSW,28
ADIMOPS,24
AINQSTU,102
AFHLOOT,32
AAEIOOS,8
EIIKLOR,20
BBFNOQS,18
AADERTY,28
AEEGOSV,26
AEJNNOR,22
EILOOPT,22
AEHIMMU,32
CHLTVYZ,24
FINPRUX,46
DEEIISW,26
DGGLRTU,12
AEIILOS,14
AIMNOPS,24
DEINNTW,80
AEFHJUY,28
EGMNORX,24
ADEERTU,18
AIORSTY,78
ABDGKOP,24
ADEEORR,18
CEGINRV,24
AEEILLT,14
CNOQSUV,24
EGGINNU,18
ACDESTX,46
AEELRRY,26
EEGHISZ,30
ACESTVW,30
AAEFNTW,30
IMMOORY,32
DEEILRR,18
ABENSUU,20
IIIKPPT,20
AIQRTUV,48
ADFHOOO,20
AHNOORS,26
GINORXZ,34
MNSSSTU,20
AIKLOOT,28
ADGIOUY,28
ADDHLTV,16
ADLMNRY,30
CEFIITW,22
ABBEEIU,26
EEILPRU,74
ACEJQVW,26
EIPRRTT,20
EEHIRSU,26
ADINRSX,42
EFLMORT,26
BEGIINR,24
ADEINUY,16
BEOSVWY,30
CCEEIOR,78
AEEGMNP,24
EILLNTT,14
AAEIOPT,22
ADHJLRT,30
DKNUVWZ,18
AACCEOT,24
AEIIQVY,22
ADDILTU,18
EEFNRRT,26
ENORRTW,24
AELOOUV,24
AAENOSW,26
GHHINRT,32
BDILOSZ,28
AAEEKOP,32
DEGOPST,24
BEFIMUY,24
AAEIISS,12
AEEFORS,24
AANPPRZ,28
EEEHIOS,24
DELORUV,76
AGILNOR,18
AHIORVW,32
BEKNQTX,28
AIIMNTY,82
DEILMNU,24
EENTUWY,32
DGILRTU,20
AEIORSU,14
AEGHNOT,26
BDIKOOP,20
GLNORWX,26
AAELNUY,24
CELNNSV,12
AHRTTVZ,26
AAIMOPU,24
DEEFFGO,28
CEIIRSU,22
DEIIILT,16
AEEIJNT,22
CEIJOTY,28
DEILLNW,76
CEEOPQV,18
AADLORU,16
ABGGHNS,32
BEIOTUU,20
AEEFOOT,18
ADEEINO,16
ILOSUYZ,54
AADMRST,24
AGIKNVX,30
EFIIPSW,30
BDHIMNR,16
AEIIKRS,30
EQTTUWX,22
DDEINTZ,34
AACFIOR,28
ACEILNT,22
EHLNOUV,30
EEFGMNO,30
BDGLORR,14
EGJOPSW,28
EEEILPR,22
AAIOOST,12
ADLLMNY,30
DEEEORT,18
AFKNNRU,34
CDIIOOR,22
AAAOPRS,20
AGIILST,18
AENPQRS,20
DEIMTUX,36
AHIIOWZ,38
BEEEGTU,22
GJLNOOO,22
HISTTUW,30
HIIPQRX,24
EEEEINO,6
AGGIKRU,18
DEGSTWY,34
AAELNRZ,30
BEIINPV,18
ADILMST,24
AENOOOV,18
EEINORT,14
AJNRTUU,42
ABCEMSY,34
ACDOTTU,22
EHMMQTY,28
EGGNOTU,18
AHIILNR,26
AFOTUVV,18
AIIOOPU,10
CEEFIIR,30
AAEELNX,22
AIOPRSU,22
EEINOTT,14
BNRRTWW,10
ADEEOOS,16
BDEGIKY,34
HHILRRY,14
AACEGII,16
ELNNRUV,14
ADFORUV,32
EFJLNRZ,30
ABELNOT,74
AEIRTTW,26
EIMOOPS,26
DEEGINS,72
AEINPST,74
AACGIMO,28
ABEQSUW,42
BIOOTVW,18
ADETTUX,30
BDEHNOS,24
EINNQRT,22
AINNPUV,26
ACEEFIM,30
AEGMOOY,32
AAFIKST,36
DDGILNU,22
AAELORS,66
EIORUWZ,54
AEILPTY,28
AADFIKT,22
EGHIMNR,28
EEIIPSY,28
ADJOOSZ,30
AGIINOS,16
AEEELRX,40
ABEEINU,22
ACEFIOV,30
DEILMTT,24
AACGNNS,22
HLOQRRR,12
DELNOUW,26
CEIILRT,22
EIOORUZ,50
ADJMRSW,28
AABDSUX,22
AAAGMSY,32
AAEEQRU,50
EFGINOS,28
DEEGNOR,20
CEKLOOP,24
EEEFINN,14
IINOTVW,18
BHILPTT,24
AGINUVZ,28
AAJMOWY,26
EEINOST,14
ADEORSV,80
AABENTX,22
AIINOPY,28
EEFFOPW,18
EEIIIQS,24
CIOOOSU,12
EGHHTUU,32
ABCEEIR,26
DKMRRTT,0
GMOOVWY,18
EIORRVZ,42
AENSTTU,66
ADDEILN,20
ABDEEHX,42
APRRRTU,20
ILNOSTY,78
EIOOOTW,18
AAAEFIU,12
AEFLNOR,26
BCENQST,20
CEGHMPS,32
AEEIOPY,26
AADEFQU,30
DMORRTW,18
EEEORSU,12
EIJTTUZ,24
AABIILP,24
HLNSTTV,12
EEEHKOO,22
AADEIOR,16
BCGINNY,26
AEIOSSX,42
CFGINOU,32
AHKLTUU,28
ACGILOV,28
ADINRTW,24
BEHLNTY,24
EEINPRV,26
AAENRTZ,48
ADDIOSW,26
AEIIOPX,34
ABMOOOU,16
FMNQSST,0
AEIJORR,26
DEEILRT,70
ADEGINP,26
BCENOOO,14
AEIRTTY,26
EEEHMNS,30
AAAHIIT,12
CEILNSW,30
BEIIJUV,28
EFGTUVX,28
ERRSTTW,24
AAADELO,10
DGIILOR,18
DFNOOSZ,48
AEIJKOP,46
IIIMNSV,20
EHNORRT,78
CENOTUV,26
CEEGOST,20
DEGOTUY,28
DEEOSTW,28
ADDEFGO,32
AEILRRT,66
AILNNNP,22
AMORUUX,26
AAIQWYZ,30
ACEFIRS,82
GILRTXY,28
AEEGSTU,18
EEIJNPU,34
AADEEWZ,28
ADGHOTW,22
ADILLPY,28
EEOORSU,12
FNOOSTU,26
BELMORT,78
ABDINOV,28
AIIIORV,14
AJKMSWX,28
EEGHQWY,26
DFIOOTU,16
AAEHLRR,24
CIILNSU,16
BDIILNT,22
AEIPRRZ,40
EGGOOSU,20
ADEITUV,28
AAEEMOR,20
CIINOSV,28
AELOPTY,30
ENNSUVY,24
EKOORTT,30
ABCEGMO,28
AEHLLOR,26
LORSUWZ,14
ADEIRRT,68
DFIOPTU,18
AEEGHIJ,28
CEIIIOQ,22
AAIMNNT,74
DEEEFTX,48
AINOPSW,26
BDEIKNS,32
EORRTTV,24
AEGNOTU,18
AACDLTY,32
AAIILOZ,24
AAEINOP,22
EGIMOOV,26
DEFIMSU,30
AJQRTUW,48
EEEFGOR,26
ADEINOT,18
ILNPRUW,22
GINPUUY,18
CIJLORY,26
EIMNRST,74
DEOORSX,44
AAEFMSU,28
CFHLNTZ,12
DINNPTW,16
DEEIOTV,28
EEEGLNQ,16
BBDEIIV,22
AAEEORT,14
AHKLRSW,38
ABEGHLT,26
AAAIOWW,18
AEFIORV,30
CEEEHLS,82
ADINOSU,18
CDEIMNR,28
EEEIOOV,12
ABJNRTU,42
AIKLSTU,30
DIMOTTX,26
ILNRTYY,24
GNOOQSU,24
DEEEGST,72
BEITVWX,28
ACEIILT,74
BDILMUW,22
AAKLOOR,28
AANORSU,14
AHHOQVY,20
DEEFNRS,80
EEEGNNP,20
ALMORTU,74
AAEIOOU,6
CDGNNYZ,0
EEGIQTU,48
CIIIRST,22
AADEINO,16
AJRRTXY,26
BEEHOPV,36
EKLNOPR,28
FNOOTTU,24
AEILOUW,14
AAEGLNN,70
DEFGHLS,30
AAORSSW,20
DEINTUY,28
EINNUVZ,26
CEIIJNO,22
CDEGILR,24
AABBOOW,24
AGIRSTY,26
EEHKMNU,22
AADHOPT,18
AEFNQRU,48
DELSTTX,26
EEFORUY,30
AEGLORW,28
AEEIIIR,12
AEKLNRU,28
CEGIINT,24
AEEJLOZ,48
AADEGOT,20
DEEIOOS,14
CGIQSUY,24
AELMOSV,30
ELMORUV,30
EEFHITX,30
BDFHIRR,16
ADINTWY,32
ANNOOPT,22
DEILRTZ,28
AAADEIO,10
ABORRTU,20
AEGIRRU,16
AKMNNPT,20
CEIOSVX,34
GIILOQS,24
ACEEIJP,26
DOOSTWY,34
AEIMNOO,20
DEEILLU,18
EHHRTVY,20
AHILSSX,26
ACGLNNV,22
AAELNPR,74
EEINOOP,16
DEEIMOU,24
ABDEHSU,82
ADGIKRR,18
ILOSTWY,30
EIIJOTV,28
CEFITTY,24
BEEFOOT,22
AENORUZ,48
EEKPTUX,28
AAEGMOO,18
AEIIRTT,14
AAEGLOS,18
EILNRWY,32
IIIJLPR,12
ACINSST,22
DEEFIQV,22
CDEHNOU,32
ABDNORZ,26
DFHRRSY,18
AEGIMOW,28
ACDERST,76
AAIIOTU,8
EEEENOY,14
CDLNQRT,0
DEHOPUX,36
EEFLMST,26
AENOOTV,18
AIORRUW,24
EFHKLRV,22
BBEGOSU,26
DGIIILN,20
AGIMNNW,84
CFIORSU,28
ABEHIIU,18
DDELOVZ,36
AAEIKNY,22
DEFIJOO,28
AEEEIIR,12
HILNRRW,30
BORSSTY,28
AEMNOPV,26
AEINTTT,14
EGGLRTU,72
ELMOPQW,18
AABELOU,20
IIINRRR,6
FHIOSTX,38
EIILOOS,14
AAAEEPY,26
ADHMSWZ,34
BEEEGMP,16
ADEOOTV,26
AEEGNQR,18
EEJRSTV,42
CDINRUW,20
AKNOTTU,28
AIKLMRU,34
ADEIIRU,16
ABEFIOP,16
BHNNNXZ,0
ENOOTVV,14
AILOSTT,66
AEEGLLM,22
CDEGHNR,32
AAEIQTW,24
JOORTUY,28
CDEEEFI,20
EEIRTWY,24
ADILRRU,16
AFNPSSV,16
AEINUUV,18
ABCEEIL,24
COOQTTU,12
AEJMNNR,24
ADEIKTZ,32
EGIOSWX,30
AEILNOT,66
DEISTWY,32
EEEGORR,14
DFGHLTY,18
CLMNNTU,24
ACIILRS,22
AEHIRRU,24
EEEILOP,16
BEMNORT,26
DEEFIOY,32
ENOOTTV,14
EILSUVW,32
ADNOQWZ,26
AAEGKTU,18
ABJOPRY,26
DGIINST,72
EEFGNRT,18
AAIIRST,14
BDGIPSU,24
EHIINRX,26
DEHJMRT,26
BEMNORU,22
ACELOOS,22
ACDEEIT,22
AAILOUU,8
AKPQTWY,42
ADEEFLS,80
INORVWZ,42
AAGLNOW,26
AEEFIMO,18
ABDEHOR,28
ACERTTX,98
DFGIOOR,26
GLOPRUZ,22
CEIINNO,74
AIRRSST,66
BDEEMUU,24
DHILSVY,32
AAIKNPU,28
AEIQSTT,26
AEHLOOR,24
DEFGINY,88
DEGHINR,82
AAAIINO,8
CEIJNTZ,36
DEPPRTV,18
DEEMMOX,26
AANOOSU,12
BEGIKOT,20
EILRSST,66
AAIRRTY,26
CFLLQSV,0
FOOOQUV,12
EOUUXYZ,32
BMNOOTV,16
EINOTWW,20
AAEFHKR,34
CEIJLLM,26
ABERSTY,82
AGIILOR,18
CDINRRU,20
AEENRST,66
DEEPSST,24
ADDEEGI,20
AAHMSSU,30
EEGILTU,18
DIJNRUV,24
BDEEOOQ,22
BCEIRSU,78
AACELNR,22
AEGIIOW,16
KNOOPPY,32
AAAHLNO,24
DEMRSTV,24
EILRXYZ,24
EGIIORT,18
EGHIRUV,22
ADEEEJO,24
AEGLSTV,26
IIINORR,8
AAGRRUZ,34
FINQTUW,48
FINOSTY,32
BEILMNY,34
ABCKLPT,36
EILORTU,66
ADEEEOP,18
ADHINTW,32
BDEILOW,30
AAEMOOT,12
EGIILNO,18
EHNSTUV,24
AAFIOSZ,30
BEEORST,22
AADNNTX,22
AACFNOT,28
ADEEGUY,28
EEIJKQR,30
ILLPUWY,30
EEINRRU,14
AAEMNNT,74
EGIUUVY,22
EILPPTW,26
EGHILOX,46
DIORRSV,26
EEENORS,14
AAIJLOR,42
CEHIIKN,38
AEIOQSY,24
AFGOUUZ,26
BDDOTTW,16
AADEELS,18
BCFGNOV,16
AOPRRRU,22
ELLOSTX,94
EEIISSW,24
DEEELWZ,26
AHNNSTU,26
CEIOOPR,26
ADEEGMN,78
AABINOY,18
EIJOORY,28
AEHQTTU,48
AGIKTTU,18
EFMNOOU,18
AEEEGIV,26
EHLNNOY,30
HILSUUW,30
BJLSSTV,0
AALNORT,14
CEIMOOT,24
AAEPRTT,22
EEIIOQZ,24
BFGNNRY,18
ACDEIRU,24
ADDEERT,72
ADDDPWY,34
BEFNOQV,16
AJNPSTZ,30
AEEENRT,14
ACINOOR,22
EILLMNO,22
GHIIKTY,22
BLMOSVW,32
ACDEGIS,26
AEEIRSU,14
AEEGNRU,70
AHIOTTU,20
CFGIPTU,18
BEGORTU,24
EEGIJOO,22
CILQRST,24
AAEFORT,24
EELMPVX,30
AADHINT,16
ADIMOVY,32
ADEINST,70
AIKNOSU,28
DEEHNRU,26
BELLOYZ,32
ABIOOUW,16
BJLNTTT,0
ACDNRUZ,30
AEEGLRT,18
EEEOPST,20
EEFGIIU,14
ADIORRS,16
IINOPUV,14
INOOTVY,20
DEIQRSW,28
EHMOSXY,36
AAEFHKN,28
AEGRTTT,16
ACEINOY,28
ABENOTU,22
AEEEIOT,8
AAGMOUZ,26
EJKMPPW,26
DGIIRRW,18
DDEFFNO,34
EHILLSX,46
ACILOSV,30
NNORRTU,14
AEHIIOQ,22
IJORSTZ,48
CDELOPU,80
AABENRU,20
AFINRUW,20
FIIOPSX,26
EGGIMNO,26
DELORTV,26
CEHIKNR,38
AEEEOYY,18
ADEILOR,70
ABOTTVW,20
AEEHLST,26
AAEEORU,12
AEEINOP,20
BEMNNRW,18
DGIRRSZ,28
BEGNTUW,22
AACHRTU,82
EIINOOT,14
DEEIIJT,24
AACENOS,22
FILLMSV,28
FIRSTVY,20
AAEGKPU,32
AILNOSU,14
AEERSTU,66
AJLOPRY,52
BFIILOV,16
AEEGNNT,18
EIIMMTY,22
ADDNSVX,20
ACGIORW,24
CNOOQUW,16
EEEHORS,26
ADEEEKU,18
DHILPRT,26
EIOQTUV,48
DEGMOPW,28
AAELMRS,22
DEGINPY,30
ABEETTZ,26
ABEGIJS,44
AAEIKLT,22
FNOOTXY,34
INNNRRS,8
AAEIIUV,14
ALNOORS,14
DEFLOOT,80
ACDEEIU,20
EEILNQV,22
AEEFGIU,14
AKNOOPU,28
NORSVYZ,14
ADDILNS,18
ABGJORT,44
AILORTT,14
EEGIIOT,10
AAADIMR,22
BFHNPTX,16
ELMNOUW,28
EGINOSW,80
AGINORU,18
AEEHIIV,30
BEEGOUW,16
AEELMPV,26
ACIORRT,22
AHKMOTT,22
AEFNPRU,26
EESSTYZ,54
BDDDFTT,0
CEEIORS,22
AILLNOX,26
EIIPSTY,28
AABDETU,24
AEGLMOU,76
CIIRSWZ,30
EIIRTUV,26
DMNORST,20
BDEJLOO,24
EEHNOSX,100
EFNNOTU,24
CEILPTV,32
AEFGKOW,26
DEEGIOY,28
AHOSSUU,14
AEINNOW,26
AFLOPTT,82
EEIIKLR,20
EEINOPR,74
BCDDITT,12
AAAEIOX,20
DGLMOUZ,22
AEENNOT,66
AEHIIRS,24
CDGNQRS,0
AJLRVWY,30
EEHRSST,26
CDEGIPU,26
AEKNOOR,28
CJOTTUV,26
EIIIMOR,20
ABEIORU,22
ELMNNVX,26
AABOQTW,24
AADEGRZ,38
AAELPTW,30
EFHIOOY,30
ADEGIIU,18
ACIORST,22
EELNRVW,24
AEEEIWZ,30
AAHIKPR,32
BILMORT,20
DFJLOTT,22
ADEIMOV,28
CEEGOPT,16
EHIIILU,14
ABEOQRS,22
DNORSUY,28
AAEEUUX,22
AEEIOOS,8
DGHKLOR,22
BFIMRTY,18
ACJPTUZ,30
ADGINOO,20
ADENOSX,42
EIRSTUV,78
AEEEITU,8
EEGNNRY,28
AABEEWW,18
IIILQST,24
AHILNPV,26
CILNPUZ,38
AAEGPRR,76
ADEEHIU,16
AAEMQTY,28
BENNRSX,20
IIKOOST,28
DGILUVV,18
EIJLRST,94
DEEFHNY,26
ACENRTT,22
ABEIOOS,16
ADINOTU,16
EGIOOTZ,26
AEILRUU,12
AEHIMTX,26
FGLNRTV,0
LMNNOSY,26
AEEEQRW,14
DDDLOPV,14
ABDORSS,76
BEFINOP,16
AHNORST,26
AEEITUY,14
AEGIKRW,88
ADERTTX,30
CHIIORT,30
BDEEGRT,22
HIJMOSU,32
AENNOUV,20
ABDEIKO,30
AADEGIT,20
EILOOSY,26
CELRRWZ,24
EFFIMNT,24
AINPQSV,28
AILORUW,14
BDIINRS,24
AAEEFHP,20
DEFNOTX,42
AEHJNOS,46
DEELOTU,18
CLMOSWY,34
CIIOORY,18
AAIKOTW,20
AEEEIUV,14
ABENPRT,22
DELNRRT,16
GGIORTV,26
ADEIINO,16
EFNPTTW,20
EHHINRX,26
ABCENOT,26
ACEKLOZ,38
EEFMOUU,18
ABIORRY,30
AEEIIIN,8
DGIOTVW,26
DEGLMRR,14
AEEJOOU,22
ALNPSTU,74
DGINRTT,18
BFIOOSW,30
